121	Cállate, cállate, que me desesperas! https://t.co/53N2di1oke Hay mas incumplimiento en las clases medias bajas y las bajas porque TIENEN QUE SALIR A LABURAR. No lo entiende este zángano porque nunca laburó.
121	@spitta1969 Incomprobable! Como lo sabe?  Pero que se puede esperar de gente que dice que la campaña de vacunación es un éxito cuándo tardaron en aplicar 300 mil dosis 20 días.
122	Cállate, cállate, que me desesperas! https://t.co/53N2di1oke Hay mas incumplimiento en las clases medias bajas y las bajas porque TIENEN QUE SALIR A LABURAR. No lo entiende este zángano porque nunca laburó.
122	@spitta1969 @nkreplak se serio y deja de buscar culpables cuando el gobierno del cual formas parte potenció el contagio del virus con el velatorio de Maradona, la manifestación cuando se votó la ley del aborto y la marcha por la corrupta y violenta de @SalaMilagro !!!
123	Cállate, cállate, que me desesperas! https://t.co/53N2di1oke Hay mas incumplimiento en las clases medias bajas y las bajas porque TIENEN QUE SALIR A LABURAR. No lo entiende este zángano porque nunca laburó.
123	@spitta1969 Ya no hay palabras para calificar a estos funcionarios funcionales al relato ,a la mentira. La búsqueda de culpables que les queden a medida de su discurso .El mundo busca la salida de esta pandemia pero con trabajo real 😠
124	Cállate, cállate, que me desesperas! https://t.co/53N2di1oke Hay mas incumplimiento en las clases medias bajas y las bajas porque TIENEN QUE SALIR A LABURAR. No lo entiende este zángano porque nunca laburó.
124	@spitta1969 todavía no entiendo como hacen para en un solo ser combinar CVs paupérrimos, cara de boludos, procesamientos por corrupción y pocas luces....es un misterio como los recluta el peronismo. Y además,que vergüenza ser judío y  ser peronista.PJasco
125	Cállate, cállate, que me desesperas! https://t.co/53N2di1oke Hay mas incumplimiento en las clases medias bajas y las bajas porque TIENEN QUE SALIR A LABURAR. No lo entiende este zángano porque nunca laburó.
125	@spitta1969 Bueno, yo tengo que ir a trabajar todos los dìas. Pero la gente que va a la costa, y a otros lados, a contagiarse Covid y luego traerlo de vuelta para acà..No es tan necesario irse de vacaciones en este momento. Hay cosas que no me cierran...
126	Cállate, cállate, que me desesperas! https://t.co/53N2di1oke Hay mas incumplimiento en las clases medias bajas y las bajas porque TIENEN QUE SALIR A LABURAR. No lo entiende este zángano porque nunca laburó.
126	@spitta1969 Muy bien Sandra qué es lo que quiere esta porquería de gente que lo tengamos que mantener toda la vida nosotros no nos da mal cuero y basta de pandemia Esto es algo que no se puede hoy tantos años se cumplen de nisman yo no puedo ir y ella libre Te felicito x ovarios
127	📡 ESTA NOCHE ▶ Minuto Uno con @fllorenteantoni.  ☑ Hoy: @FilmusDaniel, @ernestorr, @ljuez y @Lipovetzky   🐦Sumate con #AulasEnDisputa  📲 A las 20 hs. por @C5N y https://t.co/Og7yNyDbVx https://t.co/SeaYeBTNwp
127	@C5N @fllorenteantoni @FilmusDaniel @ernestorr @ljuez @Lipovetzky El debate es como dice @fllorenteantoni  están garantizadas los condiciones? Hay una deuda con la educación publica, hay plan B, C,? O es seguidismo? No sea cosa que los gremios sean los culpables? La realidad de los docentes es calamitosa.
128	Acá en Córdoba no sólo veo barbijos mal puestos sino q la mitad de las personas ya ni lo usan.  Se nos viene muy muy jodida en marzo-abril si no recuperamos los cuidados que teníamos en octubre. https://t.co/36bqK2nY2y
128	@rquiroga777 Acá en La Plata me preocupa cada vez más ir a negocios a comprar comida, (algunos a puerta cerrada). Clientes y empleados, se ve que se ponen los barbijos mal, por compromiso. Y en los lugares chicos que entrás no lo tienen puesto. Se lo acomodan después y con desgano.
129	Acá en Córdoba no sólo veo barbijos mal puestos sino q la mitad de las personas ya ni lo usan.  Se nos viene muy muy jodida en marzo-abril si no recuperamos los cuidados que teníamos en octubre. https://t.co/36bqK2nY2y
129	@rquiroga777 Estoy de visita en el Valle Medio de RN. Ayer había feria de frutas y verduras en la plaza. Decenas de personas comprando y pasando el día. Pocos, muy pocos con barbijos. Todo sucede frente al municipio. La estupidez humana no tiene límites
130	Acá en Córdoba no sólo veo barbijos mal puestos sino q la mitad de las personas ya ni lo usan.  Se nos viene muy muy jodida en marzo-abril si no recuperamos los cuidados que teníamos en octubre. https://t.co/36bqK2nY2y
130	@rquiroga777 Insistió con algo, realmente hace la diferencia si estas circulando por la calle no usarlo? Se debería focalizar en utilizarlo en los lugares cerrados, transporte, etc. Ir caminando con el barbijo hasta el bar y sacárselo ahí es un absurdo
131	Acá en Córdoba no sólo veo barbijos mal puestos sino q la mitad de las personas ya ni lo usan.  Se nos viene muy muy jodida en marzo-abril si no recuperamos los cuidados que teníamos en octubre. https://t.co/36bqK2nY2y
131	"@rquiroga777 Lamentablemente sucede cuando hay mucha gente que se entera de ""alguien"" que falleció por #covid19. Se enteran en noviembre y ""nos"" cuidamos en octubre. (usando los datos de @lucasmmedrano07) https://t.co/NK8YgkNUZ1"
132	A su favor, hay que decir que si las comprás y las traés calladito, las vacunas se te vencen en un galpón y nadie se entera hasta que no sos más Ministro, perdón, Secretario https://t.co/sAIquHyGpM
132	@NicoOlsze Sin olvidar que durante el gobierno de cambiemos cancelaron el refuerzo de 11 años contra meningitis porque dijeron que había dificultades para conseguirlas.  O sea, ni siquiera podían conseguir las vacunas en condiciones normales. Y ahora vienen a dar clases.
133	Ya comenzamos a vacunar al personal de establecimientos educativos de 23 jurisdicciones del país en un trabajo conjunto y federal entre @msalnacion,  @EducacionAR y las provincias. https://t.co/7oN4SWY8H6
133	@trottanico @msalnacion @EducacionAR @NeuquenProv @GobiernoFormosa @BAProvincia @ChacoDeTodos @Educa_ProvNqn @MinCultyEducFsa @BAeducacion @EducacionChaco Como puede ser q CABA haga lo q se le canta con las vacunas?, no tienen ninguna manera de intervenir y vacunar ustedes?, q están esperando?
134	Ya comenzamos a vacunar al personal de establecimientos educativos de 23 jurisdicciones del país en un trabajo conjunto y federal entre @msalnacion,  @EducacionAR y las provincias. https://t.co/7oN4SWY8H6
134	@trottanico @msalnacion @EducacionAR @NeuquenProv @GobiernoFormosa @BAProvincia @ChacoDeTodos @Educa_ProvNqn @MinCultyEducFsa @BAeducacion @EducacionChaco Es una vergüenza que digas que se está vacunando a TODOS LOS DOCENTES EN CABA DIJO QUIROS QUE NO VA A VACUNAR A LOS DOCENTES,no piensan intervenir?
135	Ya comenzamos a vacunar al personal de establecimientos educativos de 23 jurisdicciones del país en un trabajo conjunto y federal entre @msalnacion,  @EducacionAR y las provincias. https://t.co/7oN4SWY8H6
135	@trottanico @msalnacion @EducacionAR @NeuquenProv @GobiernoFormosa @BAProvincia @ChacoDeTodos @Educa_ProvNqn @MinCultyEducFsa @BAeducacion @EducacionChaco Por que no esperaste a que estemos todos los docentes vacunados para empezar las clases? Si tanto nos cuidan. Nos mandaron a contagiarnos
136	¡Buenas noticias! Para los que preguntaban cuándo llegan más vacunas, ayer se firmó el contrato con Sinopharm para la llegada de 3 millones de dosis la semana próxima 😃 https://t.co/yrTImuZYnA
136	@norabar La que no es apta para mayores de 60? Que curioso, vacunan a todos los chicos de la campora x izquierda, a los docentes que son población joven y no vacunan a los viejos que son los que mas mueren. Querrán pagar menos de jubilaciones? Se robaron las vacunas ni olvido ni perdón
137	¡Buenas noticias! Para los que preguntaban cuándo llegan más vacunas, ayer se firmó el contrato con Sinopharm para la llegada de 3 millones de dosis la semana próxima 😃 https://t.co/yrTImuZYnA
137	@norabar NO aprobada por ANMAT al igual que la Sputnik V tampoco pueden poner la Sinopharm a MAYORES DE 60 AÑOS y casualmente el 83% de las muertes por covid es de MAYORES DE 60 AÑOS ENTENDES O TE HAGO UN DIBUJITO?  y salis a militar esta porqueria?
138	¡Buenas noticias! Para los que preguntaban cuándo llegan más vacunas, ayer se firmó el contrato con Sinopharm para la llegada de 3 millones de dosis la semana próxima 😃 https://t.co/yrTImuZYnA
138	@norabar Ya que estás respondiendo preguntas, tengo una: ¿para cuándo renuncian todos los que recibieron vacunas por debajo de la mesa? ¿para cuándo pedís disculpas por la cantidad de pelotudeces que anunciaste y dijiste a lo largo de 2020?
139	¡Buenas noticias! Para los que preguntaban cuándo llegan más vacunas, ayer se firmó el contrato con Sinopharm para la llegada de 3 millones de dosis la semana próxima 😃 https://t.co/yrTImuZYnA
139	@norabar ¿Realmente son buenas noticias cerrar contratos cada 15 días con distintos proveedores, por cantidades que no son representativas de la cantidad poblacional??  Mamitaaaaa!! En una empresa duran 10 días laburando!! Y eso que acá la variable demanda ya la conocen!!
140	¡Buenas noticias! Para los que preguntaban cuándo llegan más vacunas, ayer se firmó el contrato con Sinopharm para la llegada de 3 millones de dosis la semana próxima 😃 https://t.co/yrTImuZYnA
140	@norabar Esa vacuna nos apta para +60 y dado que el 80% de las muertes por COVID de personas de +60, estas 3 millones de vacunas no modifican sustancialmente el número de muertos. El gobierno inficaz va a provocar un gentocidio.
141	¡Buenas noticias! Para los que preguntaban cuándo llegan más vacunas, ayer se firmó el contrato con Sinopharm para la llegada de 3 millones de dosis la semana próxima 😃 https://t.co/yrTImuZYnA
141	@norabar Está buenísimo ,mientras nos vamos vacunado los menores de 60 y cuando llegan para los mayores de 60 se sigue con ellos ,eso me explicaban algunas enfermeras .Las vacunas  para los mayores de 60 nos llegan a cuenta gota como todo el mundo.
142	¡Buenas noticias! Para los que preguntaban cuándo llegan más vacunas, ayer se firmó el contrato con Sinopharm para la llegada de 3 millones de dosis la semana próxima 😃 https://t.co/yrTImuZYnA
142	@norabar Bien. Mas gente vacunada menor circulacion del virus. OJALA PRONTO TAMBIEN HAYA MAS DISPONIBILIDAD PARA MAYORES DE 60. Mientras tanto hay que celebrar que al menos se puedan vacunar los mas jovenes. No hay que echar sal en las heridas. Bastante venimos sufriendo.Demasiado
143	¡Buenas noticias! Para los que preguntaban cuándo llegan más vacunas, ayer se firmó el contrato con Sinopharm para la llegada de 3 millones de dosis la semana próxima 😃 https://t.co/yrTImuZYnA
143	@norabar 👉BLINDAJE MEDIÁTICO   Con el Dióxido de Cloro -BOLIVIA !  🎈REACCIONEN🎈 INVESTIGUEN   PRIMER PRESIDENTE EN DECLARAR QUE EL DIÓXIDO DE CLORO (CDS) ES LA CURA DEL COVID19  VICEMIN DE COM. BOLIVIA  240 años de la fundación de la UNIVERSIDAD TÉCNICA DE ORURO https://t.co/ylPMiisAGF
144	¡Buenas noticias! Para los que preguntaban cuándo llegan más vacunas, ayer se firmó el contrato con Sinopharm para la llegada de 3 millones de dosis la semana próxima 😃 https://t.co/yrTImuZYnA
144	"@norabar La verdad, leyendo comentarios veo que hay mucha ""gente"" con mucho tiempo!  Podrían hacer algo productivo? No sé. Meterse algunos dedos donde no les dan el sol. Rascarse para eliminar el matorral. Es depilación natural. Cerrar dónde no le dan el sol para entender la vida. Heloo!"
145	¡Buenas noticias! Para los que preguntaban cuándo llegan más vacunas, ayer se firmó el contrato con Sinopharm para la llegada de 3 millones de dosis la semana próxima 😃 https://t.co/yrTImuZYnA
145	@norabar Vacunar a les menores de 60 sin riesgo especifico es clave para generar inmunidad de rebaño, es la única forma de que el virus deje de circular (o baje significativamente). Tambien es la forma de proteger a quienes no se pueden vacunar por diferentes patologías o tratamientos
146	¡Buenas noticias! Para los que preguntaban cuándo llegan más vacunas, ayer se firmó el contrato con Sinopharm para la llegada de 3 millones de dosis la semana próxima 😃 https://t.co/yrTImuZYnA
146	@norabar Cuántas más vacunas vengan mejor, pero hay que RESOLVER la LOGÍSTICA. Al margen de gente inescrupulosa que la maneja. El desgobierno de Larreta NO VACUNA a mi madre de más de 80 años porque tiene OBRA SOCIAL... pero a su OS NO le dieron vacunas. 😡😡😡😡
147	¡Buenas noticias! Para los que preguntaban cuándo llegan más vacunas, ayer se firmó el contrato con Sinopharm para la llegada de 3 millones de dosis la semana próxima 😃 https://t.co/yrTImuZYnA
147	@norabar ¡EXCELENTE noticia, gracias Nora!!!!!  Bue... lo de excelente es pensando en todos los que viven en jurisdicciones que SÍ hacen listados de inscriptos... ¡Bien por ellos!  En mi Mendoza no hay inscripción de comórbidos &lt;60... Quizás algún día despierten...
148	El ANLIS-MALBRÁN detectó la variante de Amazonas P.1 en dos muestras, y la variante de Río de Janeiro P.2 en otros dos viajeros. Todos provenientes de Brasil.
148	@norabar Hay que aplicar el principio de precaución y actuar como si la variante P.1 ya se estuviera propagando porque no se secuencia cada positivo de gente que ingresa al país. Pero nadie quiere asumir el costo presente... el costo futuro será entonces mucho peor.
149	El ANLIS-MALBRÁN detectó la variante de Amazonas P.1 en dos muestras, y la variante de Río de Janeiro P.2 en otros dos viajeros. Todos provenientes de Brasil.
149	"@norabar Para que queremos tener el secuenciador genomico de la variante P1 Manaos  YA Y AHORA ES LO QUE SE DEBE HACER  Aca son las medidas simples y preventivas  ""MEDIDAS DE CAUTELA ""  CIERRE DE FRONTERAS Y TODO VIAJERO DEL EXTERIOR PROCEDENTE DE BRASIL CUARENTENA EXTRICTA EN HOTEL """
150	El ANLIS-MALBRÁN detectó la variante de Amazonas P.1 en dos muestras, y la variante de Río de Janeiro P.2 en otros dos viajeros. Todos provenientes de Brasil.
150	@norabar Mucha tibieza, si no cerras fronteras entonces arma campos de detención con vigilancia armada dónde si querés entrar al país por aire o por frontera terrestre se te obliga a hacer una cuarentena. Si no te gusta el costo político de esto entonces no se que más se puede hacer.
151	La epidemia de Covid en Manaos se descontrola y muchos científicos creen que puede ser por la nueva variante de SARS-CoV-2 con múltiples mutaciones, dice @DrEricDing👇 https://t.co/haXlTX6Y0R
151	@norabar @DrEricDing Tiene que ver principalmente con que Manaus abrió todo, las aglomeraciones fueron cosa corriente y nunca se recuperaron de las consecuencias del primer pico (falta de camas e insumos por ejemplo). Era previsible que sucediera el desastre. Tristísimo.
152	Bueno, Alberto dijo Salud o Economía. La salud para ellos, la ruina económica para nosotros. No aclaró.
152	@spitta1969 Tuit del mes Spitta
153	Bueno, Alberto dijo Salud o Economía. La salud para ellos, la ruina económica para nosotros. No aclaró.
153	@spitta1969 Estas onfire
154	Bueno, Alberto dijo Salud o Economía. La salud para ellos, la ruina económica para nosotros. No aclaró.
154	@spitta1969 👏👏👏
155	Bueno, Alberto dijo Salud o Economía. La salud para ellos, la ruina económica para nosotros. No aclaró.
155	@spitta1969 Menos salud mental!
156	Bueno, Alberto dijo Salud o Economía. La salud para ellos, la ruina económica para nosotros. No aclaró.
156	@spitta1969 Literalmente.
157	Bueno, Alberto dijo Salud o Economía. La salud para ellos, la ruina económica para nosotros. No aclaró.
157	@spitta1969 👋👋👋👋👋
158	Bueno, Alberto dijo Salud o Economía. La salud para ellos, la ruina económica para nosotros. No aclaró.
158	@spitta1969 https://t.co/0xDsbPSFiq
159	Bueno, Alberto dijo Salud o Economía. La salud para ellos, la ruina económica para nosotros. No aclaró.
159	@spitta1969 @rosag_amarilla 👏👏👏
160	Bueno, Alberto dijo Salud o Economía. La salud para ellos, la ruina económica para nosotros. No aclaró.
160	@spitta1969 https://t.co/1auRYu4EI3
161	Bueno, Alberto dijo Salud o Economía. La salud para ellos, la ruina económica para nosotros. No aclaró.
161	@spitta1969 Pero fue literal
162	Otra variante del coronavirus identificada en el Reino Unido. Lo anunció Public Health England 👇 https://t.co/LEOUGgsmgi
162	@norabar Se terminará algún día con el bicho? O el bicho terminará con nosotros? 😞
163	Para adelantarse al virus y no correrlo de atrás 👇Fundamental: ventilación de las aulas https://t.co/SsunF3EiPI
163	@norabar Con todo respeto, este tuit suyo es de un cinismo mayúsculo.
164	Comparto #MinutoSalud, el resumen de las acciones de gestión del @msalnacion de esta semana.   #ArgentinaUnida https://t.co/CORUzEquDu
164	@ginesggarcia @FernandezAnibal @msalnacion Aflojale al vino...
165	Comparto #MinutoSalud, el resumen de las acciones de gestión del @msalnacion de esta semana.   #ArgentinaUnida https://t.co/CORUzEquDu
165	@ginesggarcia @msalnacion Consigan vacunas, dejen de dar vergüenza
166	Comparto #MinutoSalud, el resumen de las acciones de gestión del @msalnacion de esta semana.   #ArgentinaUnida https://t.co/CORUzEquDu
166	@ginesggarcia @msalnacion Che Gines, todavía no renunciaste? Que estás esperando?
167	Comparto #MinutoSalud, el resumen de las acciones de gestión del @msalnacion de esta semana.   #ArgentinaUnida https://t.co/CORUzEquDu
167	@ginesggarcia @msalnacion Queremos vacunarnos ministro querido!!!!!
168	Comparto #MinutoSalud, el resumen de las acciones de gestión del @msalnacion de esta semana.   #ArgentinaUnida https://t.co/CORUzEquDu
168	@ginesggarcia @FernandezAnibal @msalnacion Gracias Sr Ministro .!!!
169	Comparto #MinutoSalud, el resumen de las acciones de gestión del @msalnacion de esta semana.   #ArgentinaUnida https://t.co/CORUzEquDu
169	@ginesggarcia @msalnacion Gordoooo Queridooooo !!! ✌✌✌✌✌✌✌✌✌✌✌
170	Comparto #MinutoSalud, el resumen de las acciones de gestión del @msalnacion de esta semana.   #ArgentinaUnida https://t.co/CORUzEquDu
170	@ginesggarcia @msalnacion Porque no llegan vacunas de otros laboratorios??
171	Comparto #MinutoSalud, el resumen de las acciones de gestión del @msalnacion de esta semana.   #ArgentinaUnida https://t.co/CORUzEquDu
171	@ginesggarcia @msalnacion Che chupa chichi  te mando saludo rugeri ..
172	Comparto #MinutoSalud, el resumen de las acciones de gestión del @msalnacion de esta semana.   #ArgentinaUnida https://t.co/CORUzEquDu
172	@ginesggarcia @msalnacion Gordo la concha de tu peronista hermana, hijo de putas
173	Comparto #MinutoSalud, el resumen de las acciones de gestión del @msalnacion de esta semana.   #ArgentinaUnida https://t.co/CORUzEquDu
173	@ginesggarcia @msalnacion Pero salió todo mal? No hagamos propaganda de esto!!!
174	Comparto #MinutoSalud, el resumen de las acciones de gestión del @msalnacion de esta semana.   #ArgentinaUnida https://t.co/CORUzEquDu
174	@ginesggarcia @msalnacion @ginesggarcia aborteroooo soreteeee
175	Y a estas eminencias no se les ocurrió vacunar con vacunas buenas? O siguen arrastrándose ante la lideresa? https://t.co/2KomavLuSA
175	@spitta1969 ¿Como las que uso Italia?
176	Y a estas eminencias no se les ocurrió vacunar con vacunas buenas? O siguen arrastrándose ante la lideresa? https://t.co/2KomavLuSA
176	@spitta1969 Ups! https://t.co/3drfg5RtI9
177	#8M2021 #DiaInternacionaldelasMujeres Gracias, ⁦@Planetadelibros⁩ 👇 https://t.co/bWMzlZ5Dga
177	@norabar @Planetadelibros Todo bien pero... ¿Margaret Thatcher?  https://t.co/WFDJuOVeWr
178	#8M2021 #DiaInternacionaldelasMujeres Gracias, ⁦@Planetadelibros⁩ 👇 https://t.co/bWMzlZ5Dga
178	@norabar @Planetadelibros Mis respetos hoy y siempre por tu tarea. @norabar
179	Buen cuadro sobre las tres vacunas que se están aplicando (¡gracias a @matydisanti y @mmbarrionuevo!)👇 https://t.co/FRk31mJjQt
179	@norabar @matydisanti @mmbarrionuevo Es alto el rango de eficacia de la de Oxford, no?
180	Gamaleya : UNPUBLISHED DATA. (Also Sinopharm, pero creo que va haber datos en el futuro). https://t.co/WPluTo71yJ
180	@spitta1969 🤦‍♀️Prefiero no leer.
181	Gamaleya : UNPUBLISHED DATA. (Also Sinopharm, pero creo que va haber datos en el futuro). https://t.co/WPluTo71yJ
181	@spitta1969 Militonta sho?
182	Gamaleya : UNPUBLISHED DATA. (Also Sinopharm, pero creo que va haber datos en el futuro). https://t.co/WPluTo71yJ
182	@spitta1969 Muy buen cuadro
183	Dos estudios sugieren que los que tuvieron Covid tal vez deberían darse una sola dosis de la vacuna 👇 https://t.co/H8px9Aj41C
183	@norabar En muchos https://t.co/fvlPf289CR nececitan vacunarse, ya tienen inmunidad.
184	La Unión Europea urgió a las compañías farmacéuticas a cumplir con sus compromisos en la entrega de vacunas 👇 https://t.co/ZRlwuA2JY3
184	@norabar Argentina va a llevar a Rusia a algún tribunal  ???? 😂😂  https://t.co/mO3Wt48xG8
185	La Unión Europea urgió a las compañías farmacéuticas a cumplir con sus compromisos en la entrega de vacunas 👇 https://t.co/ZRlwuA2JY3
185	@norabar que cumpla con todos los compromisos o sólo con el primer mundo?
186	Ya llegó a México el primer envío de la vacuna de Oxford/AstraZeneca, que fabricó en la Argentina @mABXcience 👇👌 https://t.co/r2EiTNEXI0
186	@norabar @JulietaR70 ESPERANZA RENOVADA.
187	🗣️ 🎙️ #Doman910 | @RubinsteinOk , ex ministro de Salud de la Nación, con @fabdoman | https://t.co/XN2tD7OIJD https://t.co/HDGH5Fo9I1
187	@radiolared @RubinsteinOk @fabdoman Ex Secretario! Hablemos con propiedad
188	🗣️ 🎙️ #Doman910 | @RubinsteinOk , ex ministro de Salud de la Nación, con @fabdoman | https://t.co/XN2tD7OIJD https://t.co/HDGH5Fo9I1
188	@radiolared @RubinsteinOk @fabdoman Ex SECRETARIO era este delincuente https://t.co/t2auWq05j8
189	🗣️ 🎙️ #Doman910 | @RubinsteinOk , ex ministro de Salud de la Nación, con @fabdoman | https://t.co/XN2tD7OIJD https://t.co/HDGH5Fo9I1
189	@radiolared @RubinsteinOk @fabdoman Ex SECRETARIO era este delincuente https://t.co/fmEctKkZlZ
190	🗣️ 🎙️ #Doman910 | @RubinsteinOk , ex ministro de Salud de la Nación, con @fabdoman | https://t.co/XN2tD7OIJD https://t.co/HDGH5Fo9I1
190	@radiolared @RubinsteinOk @fabdoman Hay que tener cara de piedra...
191	🇨🇱Chile adoptando medidas ante el fuerte aumento de casos, internaciones y fallecidos. https://t.co/dwqKtcWgav
191	@mmbarrionuevo Le convendrá a Piñera este nuevo encierro y toque de queda?????
192	Adhiero. Esto sí es solidaridad. Larreta, me anoto! https://t.co/dSpRLsNO31 Y me anoto para aplicar. Todavía tengo cancha.
192	@spitta1969 Excelente idea!!!!?
193	Adhiero. Esto sí es solidaridad. Larreta, me anoto! https://t.co/dSpRLsNO31 Y me anoto para aplicar. Todavía tengo cancha.
193	@spitta1969 Jajajajajaja, sos genial.
194	Suerte que el ministro que tenía encanutadas las vacunas en su auto era de Cambiemos, así les ahorra la indignación.
194	@NicoOlsze Hay que avisarle a @CarolinaPiparo que está indignadisima!
195	Suerte que el ministro que tenía encanutadas las vacunas en su auto era de Cambiemos, así les ahorra la indignación.
195	@NicoOlsze El problema son los que no se indignan por nada. Se llaman idiotas útiles...
196	Suerte que el ministro que tenía encanutadas las vacunas en su auto era de Cambiemos, así les ahorra la indignación.
196	@NicoOlsze Ahhh con razón no leí nada. Me paso 2 veces nomas la nota
197	Suerte que el ministro que tenía encanutadas las vacunas en su auto era de Cambiemos, así les ahorra la indignación.
197	@NicoOlsze Hay que pedir lo mismo que los otros.  Que deje el cargo, preso si es necesario
198	Suerte que el ministro que tenía encanutadas las vacunas en su auto era de Cambiemos, así les ahorra la indignación.
198	@NicoOlsze Vos sos kirchnerista más nefasto que eso no se consigue
199	Suerte que el ministro que tenía encanutadas las vacunas en su auto era de Cambiemos, así les ahorra la indignación.
199	@NicoOlsze Es igual papu.... todos los políticos que tenemos son una merd4!
200	Suerte que el ministro que tenía encanutadas las vacunas en su auto era de Cambiemos, así les ahorra la indignación.
200	@NicoOlsze igual el trending topic es renunciá vizzotti, nada nuevo bajo el sol
201	Suerte que el ministro que tenía encanutadas las vacunas en su auto era de Cambiemos, así les ahorra la indignación.
201	@NicoOlsze No te emociones, en ningun diario dicen la filiación partidaria
202	Suerte que el ministro que tenía encanutadas las vacunas en su auto era de Cambiemos, así les ahorra la indignación.
202	@NicoOlsze Y las tapas de los diarios y las editoriales de los programas periodísticos
203	Qué clara es explicando todo lo referido a vacunas @spitta1969 👏👏👏
203	@hamaxx1 @spitta1969 Siii
204	Jajajajajaja. Argentina podría estar en este ranking en el que ya está. Da bronca y tristeza. https://t.co/RIO0hb6kUp
204	@NicoOlsze Las mentiras que tiras también dan bronca y tristeza https://t.co/ECWhWPE5Qp
205	Atención 👇sobre la ivermectina: no hay evidencia de efectividad, dice @DoctorOmarSued https://t.co/Q2oBxYQcle
205	@norabar @DoctorOmarSued En Corrientes se aplica desde hace varios meses
206	Te sumo esto @spitta1969 lo de los grupos de riesgo fue muy claro https://t.co/QlZiAf7RnD
206	@nicosargentina Todo eso es perfecto, pero no hay vacunas. Eso es lo central.
207	Insisto, deben estar mal asesorados. Que consulten con el Dipy, Sandra Pitta y Sabsay que tienen la posta. https://t.co/FNWHObYLM2
207	@rquiroga777 Te faltó Nelson en ese comité de notables
208	Insisto, deben estar mal asesorados. Que consulten con el Dipy, Sandra Pitta y Sabsay que tienen la posta. https://t.co/FNWHObYLM2
208	@rquiroga777 Y Nelson Castro.
209	Insisto, deben estar mal asesorados. Que consulten con el Dipy, Sandra Pitta y Sabsay que tienen la posta. https://t.co/FNWHObYLM2
209	@rquiroga777 Al ángulo, Rodrigo!
210	Insisto, deben estar mal asesorados. Que consulten con el Dipy, Sandra Pitta y Sabsay que tienen la posta. https://t.co/FNWHObYLM2
210	@rquiroga777 Otra palabra autorizada.. https://t.co/Q2sNGqpkNR
211	Insisto, deben estar mal asesorados. Que consulten con el Dipy, Sandra Pitta y Sabsay que tienen la posta. https://t.co/FNWHObYLM2
211	@rquiroga777 Jajajajakaja
212	Una de las bolsas negras que representan cadáveres en la marcha de Cambiemos tiene el nombre de Estela de Carlotto.
212	@NicoOlsze Y que más tenía escrito?  Vas a kirchnerear esta pelotudez?
213	Una de las bolsas negras que representan cadáveres en la marcha de Cambiemos tiene el nombre de Estela de Carlotto.
213	@NicoOlsze No es solo Cambiemos. Hay muchos radicales también.
214	Una de las bolsas negras que representan cadáveres en la marcha de Cambiemos tiene el nombre de Estela de Carlotto.
214	@NicoOlsze Y otra  dice los pibes de la campora,me revolvieron el estómago
215	Una de las bolsas negras que representan cadáveres en la marcha de Cambiemos tiene el nombre de Estela de Carlotto.
215	@NicoOlsze Comprensión lectora es lo que careces. No entendiste nada.
216	Una de las bolsas negras que representan cadáveres en la marcha de Cambiemos tiene el nombre de Estela de Carlotto.
216	@NicoOlsze Y vos sos doctor en letras capo? No comprendes una oración.
217	Una de las bolsas negras que representan cadáveres en la marcha de Cambiemos tiene el nombre de Estela de Carlotto.
217	@NicoOlsze Te falto la clase de comprensión de texto? O te regalaron el título?
218	Una de las bolsas negras que representan cadáveres en la marcha de Cambiemos tiene el nombre de Estela de Carlotto.
218	@NicoOlsze Lee los primeros dos renglones, o no sabes leer imprenta minuscula?
219	Una de las bolsas negras que representan cadáveres en la marcha de Cambiemos tiene el nombre de Estela de Carlotto.
219	@NicoOlsze Habría que leer el mensaje completo, Nicolás. Qué más dice? Dale, vos podés.
220	Una de las bolsas negras que representan cadáveres en la marcha de Cambiemos tiene el nombre de Estela de Carlotto.
220	@NicoOlsze ¿Sos doctor y no comprendés una simple oración? https://t.co/paOopFGO4C
221	Una de las bolsas negras que representan cadáveres en la marcha de Cambiemos tiene el nombre de Estela de Carlotto.
221	@NicoOlsze Qué se puede esperar de ellos sino odio? Está en su naturaleza.
222	Una de las bolsas negras que representan cadáveres en la marcha de Cambiemos tiene el nombre de Estela de Carlotto.
222	@NicoOlsze Atroz. Escalofriante. Espero que la justicia actúe !
223	Una de las bolsas negras que representan cadáveres en la marcha de Cambiemos tiene el nombre de Estela de Carlotto.
223	@NicoOlsze No sé puede esperar otra cosa de lxs herederxs de lxs vuelos de la muerte ....
224	Me reportaron todos los tuits de hoy. Cómo les duele que muestre al Alberto y a la Cris en toda su incompetencia!
224	@spitta1969 Ya está, le puse MG a todos.
225	Me reportaron todos los tuits de hoy. Cómo les duele que muestre al Alberto y a la Cris en toda su incompetencia!
225	@spitta1969 NO AFLOJES
226	Me reportaron todos los tuits de hoy. Cómo les duele que muestre al Alberto y a la Cris en toda su incompetencia!
226	@spitta1969 Te banco!!!!💪💪💪
227	Me reportaron todos los tuits de hoy. Cómo les duele que muestre al Alberto y a la Cris en toda su incompetencia!
227	@spitta1969 Ladran
228	Me reportaron todos los tuits de hoy. Cómo les duele que muestre al Alberto y a la Cris en toda su incompetencia!
228	@spitta1969 Yo te banco..
